id,gid,x,y,v_x,v_y,radius,time
6,6,-1.345741,2.884446,0.212679,1.291052,0.500000,9.700000
7,7,-1.503384,1.313718,-0.846792,0.753560,0.500000,9.700000
0,0,-3.648246,-0.035663,-1.211269,0.127912,0.500000,9.800000
1,1,-0.678201,-2.149157,-0.802049,-0.608085,0.500000,9.800000
2,2,-0.165821,-4.983508,0.198916,-1.285474,0.500000,9.800000
3,3,2.908880,-1.932106,0.775102,-1.079913,0.500000,9.800000
4,4,1.749241,0.932892,1.132292,-0.023125,0.500000,9.800000
5,5,2.815851,3.396592,1.008398,0.752825,0.500000,9.800000
6,6,-1.312619,3.021686,0.331218,1.372391,0.500000,9.800000
7,7,-1.587577,1.392561,-0.841925,0.788426,0.500000,9.800000
0,0,-3.783026,-0.027821,-1.347799,0.078419,0.500000,9.900000
1,1,-0.774148,-2.210465,-0.959473,-0.613081,0.500000,9.900000
2,2,-0.142392,-5.118258,0.234285,-1.347503,0.500000,9.900000
3,3,2.986034,-2.041547,0.771541,-1.094412,0.500000,9.900000
4,4,1.855341,0.933421,1.060998,0.005286,0.500000,9.900000
5,5,2.913501,3.465729,0.976495,0.691369,0.500000,9.900000
6,6,-1.274767,3.160115,0.378518,1.384290,0.500000,9.900000
7,7,-1.676467,1.478119,-0.888899,0.855580,0.500000,9.900000
0,0,-3.914262,-0.014765,-1.312362,0.130563,0.500000,10.000000
1,1,-0.869214,-2.276838,-0.950658,-0.663731,0.500000,10.000000
2,2,-0.125808,-5.250342,0.165837,-1.320843,0.500000,10.000000
3,3,3.060414,-2.159517,0.743798,-1.179701,0.500000,10.000000
4,4,1.968550,0.932672,1.132090,-0.007487,0.500000,10.000000
5,5,3.013011,3.538491,0.995103,0.727625,0.500000,10.000000
6,6,-1.244926,3.299870,0.298407,1.397556,0.500000,10.000000
7,7,-1.751457,1.561929,-0.749908,0.838098,0.500000,10.000000
0,0,-4.043851,-0.005105,-1.295883,0.096601,0.500000,10.100000
1,1,-0.968567,-2.344102,-0.993528,-0.672638,0.500000,10.100000
2,2,-0.108717,-5.380207,0.170914,-1.298647,0.500000,10.100000
3,3,3.138997,-2.270653,0.785824,-1.111362,0.500000,10.100000
4,4,2.086028,0.929970,1.174781,-0.027016,0.500000,10.100000
5,5,3.115966,3.619739,1.029547,0.812478,0.500000,10.100000
6,6,-1.207754,3.436316,0.371721,1.364458,0.500000,10.100000
7,7,-1.822719,1.652046,-0.712615,0.901173,0.500000,10.100000
0,0,-4.171389,-0.006775,-1.275382,-0.016704,0.500000,10.200000
1,1,-1.064332,-2.412529,-0.957658,-0.684264,0.500000,10.200000
2,2,-0.088522,-5.517558,0.201951,-1.373509,0.500000,10.200000
3,3,3.217864,-2.385541,0.788676,-1.148882,0.500000,10.200000
4,4,2.206423,0.913656,1.203946,-0.163140,0.500000,10.200000
5,5,3.221269,3.708173,1.053037,0.884338,0.500000,10.200000
6,6,-1.166225,3.572086,0.415298,1.357700,0.500000,10.200000
7,7,-1.894675,1.746419,-0.719560,0.943729,0.500000,10.200000
0,0,-4.302240,-0.009557,-1.308508,-0.027817,0.500000,10.300000
1,1,-1.160814,-2.490578,-0.964813,-0.780490,0.500000,10.300000
2,2,-0.071130,-5.658563,0.173916,-1.410048,0.500000,10.300000
3,3,3.291111,-2.495023,0.732464,-1.094816,0.500000,10.300000
4,4,2.325635,0.898737,1.192122,-0.149198,0.500000,10.300000
5,5,3.318895,3.786697,0.976257,0.785239,0.500000,10.300000
6,6,-1.153144,3.710547,0.130807,1.384613,0.500000,10.300000
7,7,-1.971775,1.819610,-0.771000,0.731914,0.500000,10.300000
0,0,-4.435062,-0.018116,-1.328226,-0.085592,0.500000,10.400000
1,1,-1.261177,-2.550185,-1.003637,-0.596071,0.500000,10.400000
2,2,-0.062961,-5.792398,0.081693,-1.338351,0.500000,10.400000
3,3,3.364844,-2.603583,0.737333,-1.085604,0.500000,10.400000
4,4,2.449033,0.889924,1.233977,-0.088128,0.500000,10.400000
5,5,3.416218,3.866470,0.973230,0.797730,0.500000,10.400000
6,6,-1.126335,3.851357,0.268085,1.408095,0.500000,10.400000
7,7,-2.049574,1.894175,-0.777989,0.745643,0.500000,10.400000
0,0,-4.553366,-0.021380,-1.183035,-0.032638,0.500000,10.500000
1,1,-1.354873,-2.606252,-0.936953,-0.560678,0.500000,10.500000
2,2,-0.043277,-5.928125,0.196840,-1.357269,0.500000,10.500000
3,3,3.447518,-2.700660,0.826737,-0.970761,0.500000,10.500000
4,4,2.574889,0.879583,1.258567,-0.103412,0.500000,10.500000
5,5,3.516095,3.940436,0.998774,0.739660,0.500000,10.500000
6,6,-1.088254,3.976882,0.380814,1.255249,0.500000,10.500000
7,7,-2.127132,1.966276,-0.775581,0.721018,0.500000,10.500000
0,0,-4.676609,-0.022798,-1.232428,-0.014180,0.500000,10.600000
1,1,-1.448966,-2.673928,-0.940933,-0.676758,0.500000,10.600000
2,2,-0.031429,-6.053375,0.118485,-1.252506,0.500000,10.600000
3,3,3.523501,-2.807697,0.759832,-1.070371,0.500000,10.600000
4,4,2.697769,0.864350,1.228794,-0.152322,0.500000,10.600000
5,5,3.609602,4.018434,0.935064,0.779983,0.500000,10.600000
6,6,-1.051909,4.104581,0.363451,1.276995,0.500000,10.600000
7,7,-2.217773,2.045510,-0.906413,0.792334,0.500000,10.600000
0,0,-4.786470,-0.027159,-1.098609,-0.043607,0.500000,10.700000
1,1,-1.551616,-2.737523,-1.026503,-0.635943,0.500000,10.700000
2,2,-0.040518,-6.189858,-0.090890,-1.364829,0.500000,10.700000
3,3,3.600448,-2.910848,0.769474,-1.031510,0.500000,10.700000
4,4,2.822201,0.841605,1.244328,-0.227457,0.500000,10.700000
5,5,3.721392,4.102965,1.117904,0.845313,0.500000,10.700000
6,6,-1.020736,4.228598,0.311732,1.240173,0.500000,10.700000
7,7,-2.303547,2.131464,-0.857743,0.859542,0.500000,10.700000
0,0,-4.900193,-0.030520,-1.137234,-0.033612,0.500000,10.800000
1,1,-1.640019,-2.804935,-0.884023,-0.674122,0.500000,10.800000
2,2,-0.030031,-6.327449,0.104864,-1.375912,0.500000,10.800000
3,3,3.684816,-3.018097,0.843674,-1.072489,0.500000,10.800000
4,4,2.942178,0.823060,1.199762,-0.185445,0.500000,10.800000
5,5,3.829324,4.182770,1.079315,0.798042,0.500000,10.800000
6,6,-0.995563,4.359799,0.251726,1.312001,0.500000,10.800000
7,7,-2.384841,2.213945,-0.812941,0.824808,0.500000,10.800000
0,0,-5.018222,-0.036095,-1.180291,-0.055747,0.500000,10.900000
1,1,-1.735627,-2.869177,-0.956083,-0.642418,0.500000,10.900000
2,2,-0.018927,-6.463072,0.111043,-1.356226,0.500000,10.900000
3,3,3.763512,-3.125780,0.786959,-1.076837,0.500000,10.900000
4,4,3.065569,0.810124,1.233912,-0.129360,0.500000,10.900000
5,5,3.920226,4.265505,0.909024,0.827350,0.500000,10.900000
6,6,-0.950693,4.479997,0.448702,1.201981,0.500000,10.900000
7,7,-2.463355,2.301669,-0.785138,0.877238,0.500000,10.900000
0,0,-5.151471,-0.038961,-1.332492,-0.028668,0.500000,11.000000
1,1,-1.838596,-2.947750,-1.029688,-0.785735,0.500000,11.000000
2,2,-0.011893,-6.605450,0.070337,-1.423784,0.500000,11.000000
3,3,3.840551,-3.239595,0.770391,-1.138150,0.500000,11.000000
4,4,3.183499,0.800652,1.179301,-0.094723,0.500000,11.000000
5,5,4.026807,4.351026,1.065805,0.855211,0.500000,11.000000
6,6,-0.907382,4.596121,0.433112,1.161243,0.500000,11.000000
7,7,-2.543620,2.387409,-0.802643,0.857407,0.500000,11.000000
0,0,-5.279776,-0.043271,-1.283046,-0.043091,0.500000,11.100000
1,1,-1.920017,-3.039953,-0.814213,-0.922026,0.500000,11.100000
2,2,-0.010001,-6.737596,0.018919,-1.321455,0.500000,11.100000
3,3,3.920491,-3.351029,0.799399,-1.114339,0.500000,11.100000
4,4,3.294077,0.790957,1.105784,-0.096954,0.500000,11.100000
5,5,4.120806,4.437468,0.939992,0.864420,0.500000,11.100000
6,6,-0.863821,4.728430,0.435609,1.323095,0.500000,11.100000
7,7,-2.615759,2.476543,-0.721397,0.891332,0.500000,11.100000
0,0,-5.409629,-0.049978,-1.298527,-0.067073,0.500000,11.200000
1,1,-2.012588,-3.113862,-0.925714,-0.739092,0.500000,11.200000
2,2,-0.012023,-6.870678,-0.020213,-1.330824,0.500000,11.200000
3,3,4.000497,-3.448166,0.800062,-0.971365,0.500000,11.200000
4,4,3.411900,0.781894,1.178227,-0.090624,0.500000,11.200000
5,5,4.214191,4.521917,0.933851,0.844497,0.500000,11.200000
6,6,-0.815620,4.830396,0.482007,1.019659,0.500000,11.200000
7,7,-2.694375,2.564394,-0.786155,0.878514,0.500000,11.200000
0,0,-5.535867,-0.040005,-1.262385,0.099730,0.500000,11.300000
1,1,-2.108769,-3.179365,-0.961806,-0.655029,0.500000,11.300000
3,3,4.086872,-3.555743,0.863752,-1.075776,0.500000,11.300000
4,4,3.532069,0.775794,1.201694,-0.061004,0.500000,11.300000
5,5,4.304981,4.597394,0.907895,0.754772,0.500000,11.300000
6,6,-0.780588,4.960336,0.350324,1.299395,0.500000,11.300000
7,7,-2.775913,2.654837,-0.815380,0.904434,0.500000,11.300000
0,0,-5.668556,-0.034490,-1.326890,0.055146,0.500000,11.400000
1,1,-2.194023,-3.245283,-0.852543,-0.659182,0.500000,11.400000
3,3,4.167490,-3.660045,0.806182,-1.043020,0.500000,11.400000
4,4,3.652131,0.756536,1.200620,-0.192572,0.500000,11.400000
5,5,4.390796,4.673179,0.858157,0.757847,0.500000,11.400000
6,6,-0.747838,5.094867,0.327498,1.345313,0.500000,11.400000
7,7,-2.861973,2.736251,-0.860600,0.814133,0.500000,11.400000
0,0,-5.795427,-0.025632,-1.268714,0.088581,0.500000,11.500000
1,1,-2.289750,-3.308800,-0.957267,-0.635169,0.500000,11.500000
3,3,4.258121,-3.755435,0.906308,-0.953901,0.500000,11.500000
4,4,3.766619,0.738588,1.144878,-0.179484,0.500000,11.500000
5,5,4.484524,4.745058,0.937279,0.718788,0.500000,11.500000
6,6,-0.715535,5.229657,0.323032,1.347894,0.500000,11.500000
7,7,-2.942613,2.820466,-0.806404,0.842154,0.500000,11.500000
0,0,-5.921494,-0.020355,-1.260662,0.052768,0.500000,11.600000
1,1,-2.385427,-3.366129,-0.956775,-0.573294,0.500000,11.600000
3,3,4.343416,-3.858145,0.852952,-1.027095,0.500000,11.600000
4,4,3.882438,0.713198,1.158184,-0.253898,0.500000,11.600000
5,5,4.579523,4.816813,0.949989,0.717548,0.500000,11.600000
6,6,-0.671783,5.347287,0.437519,1.176301,0.500000,11.600000
7,7,-3.031348,2.897620,-0.887347,0.771542,0.500000,11.600000
0,0,-6.037189,-0.028390,-1.156957,-0.080342,0.500000,11.700000
1,1,-2.481908,-3.426923,-0.964801,-0.607936,0.500000,11.700000
3,3,4.427414,-3.962284,0.839974,-1.041395,0.500000,11.700000
4,4,3.994127,0.693572,1.116892,-0.196262,0.500000,11.700000
5,5,4.682037,4.887621,1.025143,0.708082,0.500000,11.700000
6,6,-0.621891,5.476099,0.498922,1.288123,0.500000,11.700000
7,7,-3.115612,2.983207,-0.842639,0.855871,0.500000,11.700000
0,0,-6.173907,-0.024570,-1.367172,0.038192,0.500000,11.800000
1,1,-2.569091,-3.493440,-0.871834,-0.665171,0.500000,11.800000
3,3,4.510803,-4.060427,0.833894,-0.981423,0.500000,11.800000
4,4,4.114536,0.669165,1.204088,-0.244067,0.500000,11.800000
5,5,4.791103,4.962516,1.090656,0.748949,0.500000,11.800000
6,6,-0.581305,5.589235,0.405858,1.131360,0.500000,11.800000
7,7,-3.198340,3.059573,-0.827280,0.763655,0.500000,11.800000
0,0,-6.311516,-0.016666,-1.376097,0.079040,0.500000,11.900000
1,1,-2.663030,-3.569573,-0.939388,-0.761327,0.500000,11.900000
3,3,4.590859,-4.165500,0.800555,-1.050737,0.500000,11.900000
4,4,4.230166,0.650282,1.156309,-0.188839,0.500000,11.900000
6,6,-0.539098,5.701585,0.422071,1.123504,0.500000,11.900000
7,7,-3.272730,3.145273,-0.743905,0.856997,0.500000,11.900000
0,0,-6.436918,-0.012391,-1.254018,0.042751,0.500000,12.000000
1,1,-2.761221,-3.637618,-0.981912,-0.680450,0.500000,12.000000
3,3,4.671766,-4.264960,0.809073,-0.994597,0.500000,12.000000
4,4,4.334552,0.638080,1.043854,-0.122019,0.500000,12.000000
6,6,-0.503035,5.826993,0.360631,1.254072,0.500000,12.000000
7,7,-3.357995,3.230100,-0.852649,0.848276,0.500000,12.000000
0,0,-6.556940,-0.006165,-1.200218,0.062259,0.500000,12.100000
1,1,-2.859359,-3.702083,-0.981382,-0.644652,0.500000,12.100000
3,3,4.758955,-4.365772,0.871891,-1.008117,0.500000,12.100000
4,4,4.448898,0.618566,1.143460,-0.195133,0.500000,12.100000
6,6,-0.475344,5.960952,0.276901,1.339599,0.500000,12.100000
7,7,-3.440411,3.308792,-0.824156,0.786915,0.500000,12.100000
0,0,-6.676300,-0.011958,-1.193601,-0.057925,0.500000,12.200000
1,1,-2.954532,-3.776713,-0.951727,-0.746302,0.500000,12.200000
3,3,4.842531,-4.476365,0.835762,-1.105933,0.500000,12.200000
4,4,4.557823,0.593653,1.089248,-0.249137,0.500000,12.200000
6,6,-0.448954,6.083970,0.263903,1.230171,0.500000,12.200000
7,7,-3.524253,3.387192,-0.838426,0.784002,0.500000,12.200000
0,0,-6.799275,-0.013998,-1.229753,-0.020400,0.500000,12.300000
1,1,-3.052688,-3.846644,-0.981562,-0.699313,0.500000,12.300000
3,3,4.917790,-4.585177,0.752587,-1.088115,0.500000,12.300000
4,4,4.668242,0.565067,1.104197,-0.285857,0.500000,12.300000
6,6,-0.422292,6.219942,0.266620,1.359726,0.500000,12.300000
7,7,-3.603853,3.466304,-0.796000,0.791124,0.500000,12.300000
0,0,-6.920665,-0.001005,-1.213892,0.129928,0.500000,12.400000
1,1,-3.154392,-3.906699,-1.017041,-0.600544,0.500000,12.400000
3,3,4.993049,-4.693988,0.752587,-1.088115,0.500000,12.400000
4,4,4.782813,0.549787,1.145708,-0.152798,0.500000,12.400000
6,6,-0.403091,6.355955,0.192008,1.360130,0.500000,12.400000
7,7,-3.676249,3.566377,-0.723958,1.000730,0.500000,12.400000
1,1,-3.258591,-3.962642,-1.041985,-0.559433,0.500000,12.500000
3,3,5.068307,-4.802800,0.752587,-1.088115,0.500000,12.500000
4,4,4.898564,0.536052,1.157508,-0.137357,0.500000,12.500000
6,6,-0.387199,6.493575,0.158926,1.376200,0.500000,12.500000
7,7,-3.749301,3.663950,-0.730516,0.975726,0.500000,12.500000
1,1,-3.347916,-4.031196,-0.893250,-0.685543,0.500000,12.600000
4,4,5.012472,0.515259,1.139084,-0.207929,0.500000,12.600000
6,6,-0.357603,6.600814,0.295960,1.072389,0.500000,12.600000
7,7,-3.826825,3.752542,-0.775243,0.885926,0.500000,12.600000
1,1,-3.431787,-4.099554,-0.838719,-0.683573,0.500000,12.700000
4,4,5.117419,0.494006,1.049463,-0.212529,0.500000,12.700000
6,6,-0.327904,6.711228,0.296988,1.104141,0.500000,12.700000
7,7,-3.914209,3.847243,-0.873845,0.947001,0.500000,12.700000
1,1,-3.527873,-4.171886,-0.960860,-0.723320,0.500000,12.800000
4,4,5.227035,0.479275,1.096162,-0.147309,0.500000,12.800000
6,6,-0.297651,6.832764,0.302533,1.215353,0.500000,12.800000
7,7,-3.994094,3.940140,-0.798849,0.928974,0.500000,12.800000
1,1,-3.624684,-4.245049,-0.968106,-0.731635,0.500000,12.900000
4,4,5.342712,0.462897,1.156775,-0.163776,0.500000,12.900000
6,6,-0.268656,6.964681,0.289949,1.319173,0.500000,12.900000
7,7,-4.071853,4.036263,-0.777590,0.961231,0.500000,12.900000
1,1,-3.715819,-4.309325,-0.911353,-0.642755,0.500000,13.000000
4,4,5.460390,0.445009,1.176781,-0.178881,0.500000,13.000000
7,7,-4.148206,4.131334,-0.763528,0.950713,0.500000,13.000000
1,1,-3.816309,-4.378632,-1.004897,-0.693076,0.500000,13.100000
4,4,5.573182,0.435016,1.127914,-0.099927,0.500000,13.100000
7,7,-4.229904,4.223511,-0.816980,0.921769,0.500000,13.100000
1,1,-3.923808,-4.454000,-1.074991,-0.753675,0.500000,13.200000
4,4,5.690968,0.419233,1.177859,-0.157836,0.500000,13.200000
7,7,-4.310479,4.309142,-0.805753,0.856305,0.500000,13.200000
1,1,-4.022930,-4.526219,-0.991223,-0.722196,0.500000,13.300000
4,4,5.803446,0.399434,1.124781,-0.197987,0.500000,13.300000
7,7,-4.395127,4.389826,-0.846476,0.806841,0.500000,13.300000
1,1,-4.115241,-4.592916,-0.923110,-0.666969,0.500000,13.400000
4,4,5.907377,0.373752,1.039309,-0.256824,0.500000,13.400000
7,7,-4.483229,4.470978,-0.881021,0.811526,0.500000,13.400000
1,1,-4.216017,-4.656957,-1.007756,-0.640410,0.500000,13.500000
4,4,6.009567,0.355076,1.021903,-0.186753,0.500000,13.500000
7,7,-4.567540,4.572228,-0.843106,1.012493,0.500000,13.500000
1,1,-4.314664,-4.732829,-0.986464,-0.758718,0.500000,13.600000
4,4,6.114036,0.339203,1.044688,-0.158731,0.500000,13.600000
7,7,-4.651090,4.656194,-0.835500,0.839659,0.500000,13.600000
1,1,-4.409974,-4.804881,-0.953106,-0.720519,0.500000,13.700000
4,4,6.227418,0.316415,1.133825,-0.227887,0.500000,13.700000
7,7,-4.734640,4.740160,-0.835500,0.839659,0.500000,13.700000
1,1,-4.499490,-4.878367,-0.895157,-0.734867,0.500000,13.800000
4,4,6.341004,0.294866,1.135860,-0.215489,0.500000,13.800000
7,7,-4.818190,4.824126,-0.835500,0.839659,0.500000,13.800000
1,1,-4.597418,-4.955888,-0.979279,-0.775208,0.500000,13.900000
4,4,6.447053,0.277832,1.060492,-0.170333,0.500000,13.900000
7,7,-4.901740,4.908091,-0.835500,0.839659,0.500000,13.900000
1,1,-4.694278,-5.019746,-0.968602,-0.638578,0.500000,14.000000
4,4,6.563398,0.257411,1.163443,-0.204215,0.500000,14.000000
1,1,-4.791138,-5.083604,-0.968602,-0.638578,0.500000,14.100000
4,4,6.679742,0.236989,1.163443,-0.204215,0.500000,14.100000
4,4,6.796086,0.216568,1.163443,-0.204215,0.500000,14.200000
4,4,6.912431,0.196146,1.163443,-0.204215,0.500000,14.300000
